
timestamp,Fruges Wind Speed [100 m],Fruges Wind Direction [100 m]
20191121T0500,7.839005,113.29456
20191121T0600,7.648529,115.55997
20191121T0700,7.741447,118.55139
20191121T0800,7.6157727,119.9315
20191121T0900,7.4431176,120.69972
20191121T1000,7.4094534,121.759476
20191121T1100,6.742403,125.3401
20191121T1200,6.280127,127.23483
20191121T1300,6.236986,131.0995
20191121T1400,6.0108232,134.32596
20191121T1500,5.672742,130.71085
20191121T1600,5.860034,126.67435
20191121T1700,7.0213957,125.727394
20191121T1800,7.964923,128.88449
20191121T1900,8.627862,135.9392
20191121T2000,8.886507,140.93741
20191121T2100,8.682165,147.22513
20191121T2200,8.37735,156.8014
20191121T2300,8.316851,161.7829
20191122T0000,8.381527,160.48413
20191122T0100,8.792042,160.7407
20191122T0200,8.80568,164.85901
20191122T0300,8.926926,170.32664
20191122T0400,8.811923,170.85835
20191122T0500,9.080197,168.56631
20191122T0600,9.633795,170.4399
20191122T0700,9.701547,171.70285
20191122T0800,9.773945,172.9477
20191122T0900,9.80051,171.78722
20191122T1000,9.590098,168.57289
20191122T1100,9.095604,165.35263
20191122T1200,9.108238,160.76933
20191122T1300,8.1154175,157.54306
20191122T1400,7.694154,152.10272
20191122T1500,7.2180333,137.24574
20191122T1600,7.4632435,125.180695
20191122T1700,8.318654,117.18111
20191122T1800,9.962429,109.34433
20191122T1900,10.756394,110.11963
20191122T2000,10.956277,111.412964
20191122T2100,10.9252,113.7495
20191122T2200,11.1507845,119.55368
20191122T2300,11.542097,127.96205
20191123T0000,11.182576,128.09967
20191123T0100,10.737783,122.061935
20191123T0200,10.993179,121.2319
20191123T0300,10.822661,121.780914
20191123T0400,10.7042055,119.67848
20191123T0500,10.430724,122.47119
20191123T0600,10.183319,125.40686
20191123T0700,10.264989,132.23615
20191123T0800,10.282509,139.33826
20191123T0900,11.232987,145.88553
20191123T1000,12.317467,147.60016
20191123T1100,10.280078,142.90717
20191123T1200,8.711487,138.25722
20191123T1300,8.276473,118.113205
20191123T1400,7.368175,108.18904
20191123T1500,8.755569,103.877525
20191123T1600,8.324061,106.03994
20191123T1700,8.471717,97.46056
20191123T1800,7.940403,95.78239
20191123T1900,8.041144,100.75097
20191123T2000,7.3355303,117.61302
20191123T2100,6.0108232,135.67404
20191123T2200,5.9464273,137.72632
20191123T2300,6.594695,139.30447
20191124T0000,7.1610055,144.09027
20191124T0100,6.928925,159.7343
20191124T0200,6.537584,173.85338
20191124T0300,5.8940644,194.74356
20191124T0400,5.5470715,207.95097
20191124T0500,5.3712196,208.951
20191124T0600,5.5226803,211.67548
20191124T0700,5.3535037,212.79953
20191124T0800,5.3235326,208.00919
20191124T0900,5.5946403,208.85567
20191124T1000,5.2801514,217.30396
20191124T1100,5.5865912,225.72522
20191124T1200,5.7454333,211.47684
20191124T1300,6.0083275,198.43495
20191124T1400,5.9774575,197.52557
20191124T1500,5.3712196,208.951
20191124T1600,5.3,211.8908
20191124T1700,4.792703,203.35556
20191124T1800,4.3965893,197.19855
20191124T1900,4.738143,187.27501
20191124T2000,5.8,180.0
20191124T2100,6.264982,171.74055
20191124T2200,6.334824,168.15793
20191124T2300,6.648308,173.08878
20191125T0000,6.7119293,176.5834
20191125T0100,6.47611,166.6075
20191125T0200,6.705222,162.64597
20191125T0300,7.0342026,165.17352
20191125T0400,7.218033,169.62416
20191125T0500,7.542546,173.91147
20191125T0600,7.3171034,176.08176
20191125T0700,7.200694,170.40686
20191125T0800,7.5286117,163.00917
20191125T0900,8.077747,158.1986
20191125T1000,8.39345,158.32535
20191125T1100,8.415462,159.84239
20191125T1200,7.9075913,166.84245
20191125T1300,7.816009,163.65182
20191125T1400,8.324061,163.96005
20191125T1500,7.6243033,163.22878
20191125T1600,7.8447433,168.97655
20191125T1700,8.188407,171.57303
20191125T1800,8.329466,175.17923
20191125T1900,8.1,180.0
20191125T2000,7.7317524,185.19443
20191125T2100,7.4431176,186.17018
20191125T2200,7.4431176,186.17018
20191125T2300,7.5927596,192.93805
20191126T0000,7.6902537,192.77124
20191126T0100,7.7103825,189.70665
20191126T0200,7.746612,191.16489
20191126T0300,7.5927596,192.93805
20191126T0400,7.5960517,200.82089
20191126T0500,7.5239615,203.49857
20191126T0600,7.4732857,204.50742
20191126T0700,7.5272837,199.39781
20191126T0800,7.971198,199.79887
20191126T0900,8.39345,201.67465
20191126T1000,8.864535,191.05641
20191126T1100,9.633795,189.5601
20191126T1200,9.80816,182.33731
20191126T1300,10.530432,184.35698
20191126T1400,10.825895,191.72511
20191126T1500,10.700468,195.72475
20191126T1600,10.632027,196.38954
20191126T1700,10.623088,194.16705
20191126T1800,10.394229,191.09372
20191126T1900,10.324727,188.91493
20191126T2000,10.1965685,187.89171
20191126T2100,9.946356,189.84113
20191126T2200,8.908984,182.57336
20191126T2300,8.908984,177.42664
20191127T0000,7.3824115,171.43086
20191127T0100,8.676405,154.0256
20191127T0200,8.969392,149.1458
20191127T0300,9.420191,142.76517
20191127T0400,11.236102,147.72437
20191127T0500,11.021797,168.48618
20191127T0600,10.435516,198.43495
20191127T0700,10.733592,213.98618
20191127T0800,10.623088,213.0917
20191127T0900,10.7912,209.4156
20191127T1000,10.83005,208.6949
20191127T1100,10.420173,206.81096
20191127T1200,12.0,216.8699
20191127T1300,12.822246,215.79741
20191127T1400,12.022063,211.04549
20191127T1500,11.493477,206.34212
20191127T1600,13.008458,213.07927
20191127T1700,15.148597,227.67543
20191127T1800,15.098675,229.02826
20191127T1900,16.383528,231.94098
20191127T2000,17.089178,235.00798
20191127T2100,17.464249,240.49927
20191127T2200,16.144659,243.11752
20191127T2300,14.803378,243.95422
20191128T0000,13.908629,248.0456
20191128T0100,13.242356,244.98311
20191128T0200,12.75343,241.4254
20191128T0300,12.589679,239.97287
20191128T0400,13.288341,241.69925
20191128T0500,13.282318,243.62787
20191128T0600,13.640015,243.43495
20191128T0700,13.058714,243.63116
20191128T0800,12.488794,245.89777
20191128T0900,11.73925,249.5582
20191128T1000,11.132834,250.58852
20191128T1100,9.8030615,251.56506
20191128T1200,9.241753,256.86597
20191128T1300,8.472308,258.4248
20191128T1400,8.203658,260.88214
20191128T1500,9.300538,270.61606
20191128T1600,7.900633,270.72522
20191128T1700,7.2,270.0
20191128T1800,6.902898,271.66028
20191128T1900,6.618912,274.3323
20191128T2000,6.053098,277.59464
20191128T2100,5.481788,284.79675
20191128T2200,4.753946,292.24902
20191128T2300,4.382921,304.77783
20191129T0000,4.6010866,317.64255
20191129T0100,4.2059484,341.99585
20191129T0200,4.20119,358.63608
20191129T0300,4.2579336,9.462311
20191129T0400,4.6872168,11.07019
20191129T0500,4.850773,14.322708
20191129T0600,5.0990195,11.309921
20191129T0700,5.0635953,9.090271
20191129T0800,4.925444,5.8263397
20191129T0900,4.8259716,5.9468536
20191129T1000,4.304649,2.6629944
20191129T1100,4.004997,357.13757
20191129T1200,3.6,360.0
20191129T1300,4.341659,7.943466
20191129T1400,4.3737855,10.539185
20191129T1500,4.219004,5.440323
20191129T1600,4.2,360.0
20191129T1700,4.304649,357.337
20191129T1800,4.110961,355.81506
20191129T1900,4.0112343,355.71088
20191129T2000,4.004997,357.13757
20191129T2100,3.8,360.0
20191129T2200,3.4058774,3.3664398
20191129T2300,3.2015622,14.470276
20191130T0000,2.7892652,14.534454
20191130T0100,2.3259406,25.463333
20191130T0200,1.7204651,35.53766
20191130T0300,1.8601075,53.746155
20191130T0400,2.6832817,63.43495
20191130T0500,3.5693135,78.69006
20191130T0600,4.6,89.99999
20191130T0700,5.6435804,97.125015
20191130T0800,6.140033,106.07356
20191130T0900,6.2769423,112.47943
20191130T1000,6.4884515,114.59012
20191130T1100,6.462198,111.80141
20191130T1200,6.2241464,113.68208
20191130T1300,5.2810984,108.77803
20191130T1400,5.2630787,104.30027
20191130T1500,6.1204576,94.68589
20191130T1600,6.8066144,87.473885
20191130T1700,7.200694,89.20428
20191130T1800,7.7006493,89.255936
20191130T1900,8.01561,86.42367
20191130T2000,8.348653,83.811386
20191130T2100,9.904039,78.34969
20191130T2200,10.834205,80.97238
20191130T2300,9.502105,88.793945
20191201T0000,9.304837,88.15238
20191201T0100,8.994442,81.68972
20191201T0200,9.773945,70.2673
20191201T0300,9.265528,71.7606
20191201T0400,9.284934,67.85482
20191201T0500,9.481033,63.7052
20191201T0600,9.303762,64.53666
20191201T0700,9.72471,59.74356
20191201T0800,9.763708,57.123734
20191201T0900,9.2358,56.481987
20191201T1000,9.38616,51.0542
20191201T1100,9.402128,51.91121
20191201T1200,8.668333,50.61757
20191201T1300,7.7833157,47.08255
20191201T1400,7.993122,43.479233
20191201T1500,8.028075,39.440033
20191201T1600,8.140025,37.010666
20191201T1700,8.668333,39.3824
20191201T1800,8.70919,34.237457
20191201T1900,8.798295,31.522171
20191201T2000,8.487638,34.43898
20191201T2100,7.840918,37.746796
20191201T2200,7.324616,38.90413
20191201T2300,6.762396,38.395157
20191202T0000,6.484597,26.565033
20191202T0100,6.0373836,26.565033
20191202T0200,5.8309517,22.166351
20191202T0300,5.3758717,18.434952
20191202T0400,5.2201533,20.170639
20191202T0500,4.4944406,20.854446
20191202T0600,5.3150725,11.944168
20191202T0700,5.4744864,9.462311
20191202T0800,5.315073,4.3160095
20191202T0900,5.8008623,359.01227
20191202T1000,6.0299253,354.28943
20191202T1100,5.346027,352.4762
20191202T1200,5.1971145,348.90628
20191202T1300,5.9439044,347.36664
20191202T1400,5.1546097,341.91656
20191202T1500,4.438468,337.47943
20191202T1600,4.248529,333.43497
20191202T1700,4.104875,325.92282
20191202T1800,4.548626,326.6593
20191202T1900,4.4654226,325.95407
20191202T2000,4.382921,325.22217
20191202T2100,4.2544093,330.42218
20191202T2200,3.8910153,334.0935
20191202T2300,3.5846896,337.0113
20191203T0000,3.535534,331.26022
20191203T0100,2.6000001,337.38013
20191203T0200,2.1931713,335.77228
20191203T0300,2.3430748,320.19443
20191203T0400,1.7204651,305.5377
20191203T0500,1.3892444,300.25644
20191203T0600,0.9,270.0
20191203T0700,1.2041595,221.63354
20191203T0800,1.5,216.8699
20191203T0900,1.4866068,222.27368
20191203T1000,1.7691805,222.7094
20191203T1100,2.2472205,212.27565
20191203T1200,3.088689,209.05461
20191203T1300,3.176476,208.17859
20191203T1400,2.7313,203.7495
20191203T1500,2.6925824,201.8014
20191203T1600,2.751363,199.09349
20191203T1700,2.8635643,192.09476
20191203T1800,3.275668,192.33908
20191203T1900,3.4234486,186.70984
20191203T2000,3.8327534,172.50414
20191203T2100,4.368066,164.0546
20191203T2200,4.609772,167.47119
20191203T2300,4.2201896,166.29305
20191204T0000,4.0718546,155.32314
20191204T0100,4.494441,147.72435
20191204T0200,4.8259716,145.98065
20191204T0300,4.609772,139.39871
20191204T0400,4.527693,133.21008
20191204T0500,4.263801,129.2894
20191204T0600,4.5221677,125.09581
20191204T0700,4.1880784,123.31062
20191204T0800,3.8013155,125.36246
20191204T0900,4.022437,124.87533
20191204T1000,4.604346,124.38034
20191204T1100,4.4654226,124.04593
20191204T1200,4.632494,122.660904
20191204T1300,3.9115214,122.47119
20191204T1400,3.2449963,123.69006
20191204T1500,2.6925824,121.32869
20191204T1600,2.1931713,114.22774
20191204T1700,2.624881,107.74467
20191204T1800,3.8275316,109.85521
20191204T1900,5.011986,118.61046
20191204T2000,5.0447993,129.36932
20191204T2100,3.940812,144.2933
20191204T2200,2.6172504,173.41806
20191204T2300,2.84605,198.43495
20191205T0000,4.2544093,209.57784
20191205T0100,4.384062,225.0
20191205T0200,4.3416586,241.07358
20191205T0300,4.6572523,255.06857
20191205T0400,5.0249376,264.28943
20191205T0500,5.001,271.14575
20191205T0600,4.20119,268.63608
20191205T0700,3.905125,267.06433
20191205T0800,3.7854989,257.79953
20191205T0900,3.992493,247.9321
20191205T1000,4.438468,247.47943
20191205T1100,4.7413077,242.35403
20191205T1200,5.080354,216.1932
20191205T1300,5.6035705,214.8245
20191205T1400,5.307542,222.7094
20191205T1500,5.656854,225.0
20191205T1600,6.0108232,224.32596
20191205T1700,6.519202,221.2686
20191205T1800,7.529276,210.31122
20191205T1900,8.523497,202.05107
20191205T2000,8.895504,201.08376
20191205T2100,9.219544,204.3411
20191205T2200,9.76166,209.45367
20191205T2300,10.20833,212.60034
20191206T0000,10.606602,225.0
20191206T0100,10.824509,223.12827
20191206T0200,10.893117,223.51215
20191206T0300,11.395174,222.51045
20191206T0400,11.825819,221.91519
20191206T0500,11.813975,223.28506
20191206T0600,12.234787,225.99347
20191206T0700,12.169634,226.99788
20191206T0800,12.303658,225.0
20191206T0900,11.955333,223.30536
20191206T1000,11.967038,221.95163
20191206T1100,12.126417,220.65254
20191206T1200,12.322742,218.07889
20191206T1300,13.265369,220.41391
20191206T1400,13.688315,220.5559
20191206T1500,13.810504,221.77135
20191206T1600,14.073025,224.13632
20191206T1700,13.793115,223.5312
20191206T1800,13.577187,225.5968
20191206T1900,13.482581,229.81355
20191206T2000,13.172699,239.93143
20191206T2100,13.277425,247.87805
20191206T2200,13.595954,260.26056
20191206T2300,12.000417,270.47748
20191207T0000,10.722873,273.74298
20191207T0100,10.507616,272.18164
20191207T0200,10.007997,272.29062
20191207T0300,9.1,270.0
20191207T0400,8.600582,269.3338
20191207T0500,8.3,270.0
20191207T0600,8.0,270.0
20191207T0700,7.5006666,270.76392
20191207T0800,7.0007143,269.18155
20191207T0900,6.8359346,264.12262
20191207T1000,6.9720874,261.7537
20191207T1100,6.8117547,266.63354
20191207T1200,6.2641835,253.30075
20191207T1300,6.6098413,252.38742
20191207T1400,7.0092797,255.96376
20191207T1500,6.7446275,254.52136
20191207T1600,7.151223,249.53772
20191207T1700,7.517978,241.38954
20191207T1800,8.0,233.1301
20191207T1900,8.261961,231.88173
20191207T2000,8.386895,230.80673
20191207T2100,8.711487,221.74278
20191207T2200,9.340771,217.60599
20191207T2300,10.080179,216.52885
20191208T0000,10.542295,218.06564
20191208T0100,11.094143,213.97655
20191208T0200,11.593533,214.10127
20191208T0300,11.954079,214.08887
20191208T0400,12.370934,214.46082
20191208T0500,12.536346,213.94359
20191208T0600,12.940247,216.51569
20191208T0700,14.026403,221.53177
20191208T0800,14.301049,222.1659
20191208T0900,14.928161,223.09988
20191208T1000,14.980654,232.59464
20191208T1100,14.549914,246.07748
20191208T1200,12.416924,262.13092
20191208T1300,12.022063,258.97046
20191208T1400,11.013628,249.26129
20191208T1500,12.265399,245.94266
20191208T1600,13.565028,246.08041
20191208T1700,14.483784,251.06467
20191208T1800,14.8556385,248.27022
20191208T1900,15.088075,246.15318
20191208T2000,15.720369,250.29715
20191208T2100,14.154858,246.69511
20191208T2200,13.532554,239.83499
20191208T2300,13.897482,237.33908
20191209T0000,12.780062,232.95078
20191209T0100,12.955694,227.81557
20191209T0200,14.073025,225.8637
20191209T0300,15.210852,223.13522
20191209T0400,16.509693,228.68349
20191209T0500,15.344706,244.93799
20191209T0600,14.697278,260.60178
20191209T0700,11.738825,261.17963
20191209T0800,9.219544,257.4712
20191209T0900,7.4946647,288.6767
20191209T1000,9.417537,318.0128
20191209T1100,10.323759,315.0
20191209T1200,12.599207,317.57336
20191209T1300,13.418272,320.13977
20191209T1400,13.870832,317.3373
20191209T1500,14.012137,317.31372
20191209T1600,13.713133,320.6224
20191209T1700,12.860016,323.2192
20191209T1800,11.732433,325.76816
20191209T1900,10.650822,325.71313
20191209T2000,9.76166,322.07355
20191209T2100,8.9196415,317.72632
20191209T2200,8.354639,317.91083
20191209T2300,7.427651,316.6366
20191210T0000,6.780118,322.7921
20191210T0100,5.5,323.13013
20191210T0200,4.20119,308.23383
20191210T0300,3.436568,278.3659
20191210T0400,2.9732137,250.34618
20191210T0500,4.0459857,219.9869
20191210T0600,6.0373836,206.56505
20191210T0700,7.3006845,203.4047
20191210T0800,7.8185678,200.9849
20191210T0900,8.759566,198.64178
20191210T1000,9.486833,198.43495
20191210T1100,10.02846,196.80869
20191210T1200,10.3445635,196.8584
20191210T1300,10.920165,195.9454
20191210T1400,10.7354555,189.11136
20191210T1500,11.261439,189.71326
20191210T1600,12.76127,195.45201
20191210T1700,12.963409,191.56998
20191210T1800,13.121356,190.53918
20191210T1900,13.290975,193.93169
20191210T2000,14.06876,193.14725
20191210T2100,14.31363,195.39555
20191210T2200,14.546477,198.43495
20191210T2300,14.422205,199.44003
20191211T0000,13.461426,206.94576
20191211T0100,13.34054,213.69006
20191211T0200,12.525574,222.73526
20191211T0300,9.757561,245.79904
20191211T0400,7.808969,260.41705
20191211T0500,6.7720013,253.70596
20191211T0600,6.203225,249.22775
20191211T0700,5.8180757,245.63754
20191211T0800,5.412947,244.85522
20191211T0900,5.283938,240.52411
20191211T1000,5.5,233.1301
20191211T1100,6.0141497,227.02136
20191211T1200,6.1032777,235.00798
20191211T1300,6.080296,233.69551
20191211T1400,5.8898215,229.82077
20191211T1500,6.0605283,217.62624
20191211T1600,7.7801027,217.16447
20191211T1700,8.523497,211.07904
20191211T1800,8.544589,214.99202
20191211T1900,8.745856,218.96675
20191211T2000,9.080198,216.4913
20191211T2100,8.8729925,219.97093
20191211T2200,9.027181,230.84457
20191211T2300,8.523497,238.92096
20191212T0000,7.484651,247.20349
20191212T0100,6.905071,259.992
20191212T0200,6.5000005,255.74997
20191212T0300,6.596969,255.96376
20191212T0400,6.8447056,258.19757
20191212T0500,6.5253353,254.8989
20191212T0600,6.440497,244.23068
20191212T0700,7.1505246,227.8341
20191212T0800,8.01561,220.44623
20191212T0900,7.8549347,211.46414
20191212T1000,8.104321,195.75117
20191212T1100,8.881442,187.76517
20191212T1200,9.861542,186.40436
20191212T1300,10.331021,175.55876
20191212T1400,11.296903,169.28688
20191212T1500,13.124405,167.23444
20191212T1600,13.434656,169.27554
20191212T1700,13.408206,172.71597
20191212T1800,13.267254,170.89267
20191212T1900,13.520354,172.34935
20191212T2000,14.135417,175.94327
20191212T2100,14.1014185,179.18735
20191212T2200,13.495184,186.80905
20191212T2300,10.927488,209.6148
20191213T0000,9.430271,235.8044
20191213T0100,8.29759,220.60129
20191213T0200,9.660228,207.09555
20191213T0300,10.012991,188.61565
20191213T0400,11.596551,225.0
20191213T0500,13.852076,265.03027
20191213T0600,14.017489,272.8624
20191213T0700,14.26359,282.9645
20191213T0800,14.3178215,282.09476
20191213T0900,14.624979,283.84622
20191213T1000,14.35688,288.68735
20191213T1100,14.317122,291.7271
20191213T1200,13.967104,299.1343
20191213T1300,12.837835,295.3674
20191213T1400,12.587296,287.57126
20191213T1500,12.747549,281.30994
20191213T1600,11.7834635,276.82346
20191213T1700,12.110327,272.36624
20191213T1800,11.900419,269.51855
20191213T1900,11.264102,263.8845
20191213T2000,10.473777,259.54837
20191213T2100,10.2391405,257.5926
20191213T2200,8.6977005,252.60669
20191213T2300,8.309633,230.371
20191214T0000,9.404786,215.04193
20191214T0100,10.247438,208.56584
20191214T0200,11.433722,191.60477
20191214T0300,17.149343,246.27498
20191214T0400,16.104969,271.42322
20191214T0500,13.515177,301.69083
20191214T0600,10.565037,287.06287
20191214T0700,13.209466,272.16925
20191214T0800,15.1,270.0
20191214T0900,15.638735,274.03342
20191214T1000,14.100355,269.59366
20191214T1100,12.630122,259.04596
20191214T1200,12.164291,243.6456
